,open,high,low,close,adjclose,volume,ticker,adjclose_10,true_adjclose_10,buy_profit,sell_profit
2018-12-11,86.01000213623047,86.9000015258789,84.55999755859375,85.51000213623047,85.51000213623047,8159100,PYPL,84.05356,82.80000305175781,0.0,2.7099990844726562
2018-12-26,77.69999694824219,82.80000305175781,77.6500015258789,82.80000305175781,82.80000305175781,10994700,PYPL,78.390915,90.69999694824219,0.0,-7.899993896484375
2018-12-31,84.23999786376953,84.4800033569336,82.55000305175781,84.08999633789062,84.08999633789062,7247700,PYPL,84.160126,91.5999984741211,7.510002136230469,0.0
2019-01-23,90.73999786376953,91.16999816894531,89.56999969482422,90.5,90.5,5595700,PYPL,91.641205,92.25,1.75,0.0
2019-01-31,89.0199966430664,90.08999633789062,86.62000274658203,88.76000213623047,88.76000213623047,23729900,PYPL,89.780876,94.41999816894531,5.659996032714844,0.0
2019-02-13,94.58999633789062,96.04000091552734,93.84400177001953,94.01000213623047,94.01000213623047,8577900,PYPL,95.04531,98.06999969482422,4.05999755859375,0.0
2019-02-26,96.33999633789062,96.81999969482422,95.52999877929688,96.58999633789062,96.58999633789062,5906400,PYPL,98.11205,97.50000000000001,0.9100036621093892,0.0
2019-03-27,103.19999694824219,104.16999816894531,101.73999786376953,103.06999969482422,103.06999969482422,5450200,PYPL,104.22582,107.51000213623047,4.44000244140625,0.0
2019-04-02,105.76000213623047,105.76000213623047,104.66000366210938,105.2300033569336,105.2300033569336,4177400,PYPL,106.88642,108.19999694824219,2.9699935913085938,0.0
2019-04-08,105.66000366210938,107.0,104.66999816894531,106.56999969482422,106.56999969482422,9261800,PYPL,106.4589,106.9000015258789,0.0,-0.3300018310546875
2019-04-10,107.1500015258789,107.7699966430664,106.38999938964844,107.51000213623047,107.51000213623047,6561800,PYPL,107.558945,110.22000122070312,2.7099990844726562,0.0
2019-04-11,107.51000213623047,107.73999786376953,105.91000366210938,106.45999908447266,106.45999908447266,7681000,PYPL,107.94121,110.55999755859375,4.099998474121094,0.0
2019-04-15,108.58000183105469,109.0,107.30999755859375,108.13999938964844,108.13999938964844,4480100,PYPL,109.30452,112.7699966430664,4.629997253417969,0.0
2019-04-17,107.80500030517578,108.86000061035156,107.25,108.80999755859375,108.80999755859375,5353700,PYPL,110.81277,109.69999694824219,0.8899993896484375,0.0
2019-04-23,107.0999984741211,107.51000213623047,106.44000244140625,106.9000015258789,106.9000015258789,8564200,PYPL,108.61045,108.94999694824219,2.0499954223632812,0.0
2019-04-24,107.11000061035156,108.38999938964844,106.41999816894531,107.22000122070312,107.22000122070312,9553100,PYPL,107.93877,109.06999969482422,1.8499984741210938,0.0
2019-04-25,108.5199966430664,110.91999816894531,108.5199966430664,110.22000122070312,110.22000122070312,10959400,PYPL,107.96281,109.7300033569336,0.0,0.48999786376953125
2019-04-26,109.72000122070312,110.56999969482422,107.87999725341797,110.55999755859375,110.55999755859375,7683200,PYPL,108.68409,110.41000366210938,0.0,0.149993896484375
2019-05-06,109.44000244140625,111.12000274658203,108.58000183105469,110.8499984741211,110.8499984741211,4722600,PYPL,114.09182,112.15000152587889,1.3000030517577983,0.0
2019-05-10,109.22000122070312,110.68000030517578,107.45999908447266,110.41000366210938,110.41000366210938,3750900,PYPL,112.58367,109.8499984741211,-0.5600051879882812,0.0
2019-06-03,111.08999633789062,111.08999633789062,103.95999908447266,105.5199966430664,105.5199966430664,11261200,PYPL,110.44514,117.16000366210938,11.640007019042969,0.0
2019-06-05,110.04000091552734,110.87999725341797,109.45999908447266,110.7699966430664,110.7699966430664,6220200,PYPL,108.766846,117.13999938964844,0.0,-6.370002746582031
2019-06-07,112.30000305175781,115.13999938964844,112.08000183105469,114.0199966430664,114.0199966430664,5916400,PYPL,111.58999,116.20999908447266,0.0,-2.19000244140625
2019-06-11,116.97000122070312,117.44999694824219,113.29499816894531,114.5999984741211,114.5999984741211,5038900,PYPL,115.98681,114.44000244140625,-0.15999603271484375,0.0
2019-06-14,115.91000366210938,116.7300033569336,115.2699966430664,116.16999816894531,116.16999816894531,4242000,PYPL,119.34349,114.45999908447264,-1.7099990844726705,0.0
2019-06-18,118.5999984741211,118.64600372314453,115.83999633789062,115.9800033569336,115.9800033569336,6793300,PYPL,120.56753,116.16999816894531,0.18999481201171875,0.0
2019-07-02,115.18000030517578,116.19999694824219,114.58000183105469,116.16999816894531,116.16999816894531,4153900,PYPL,117.773605,118.80999755859376,2.6399993896484517,0.0
2019-07-05,116.54000091552734,117.4000015258789,114.69000244140625,117.16000366210938,117.16000366210938,3801700,PYPL,119.93955,118.62999725341797,1.4699935913085938,0.0
2019-07-17,119.6500015258789,119.98999786376953,118.80000305175781,118.80999755859375,118.80999755859375,4627500,PYPL,125.07937,110.4000015258789,-8.409996032714844,0.0
2019-07-18,118.98999786376953,120.80000305175781,118.62999725341797,119.87000274658203,119.87000274658203,4436900,PYPL,124.673546,110.80000305175781,-9.069999694824219,0.0
2019-07-19,120.73999786376953,121.36000061035156,118.5999984741211,118.62999725341797,118.62999725341797,4916200,PYPL,124.20949,107.08999633789062,-11.540000915527344,0.0
2019-07-23,119.41999816894531,120.2699966430664,118.69499969482422,120.22000122070312,120.22000122070312,5016000,PYPL,122.89503,105.02999877929688,-15.19000244140625,0.0
2019-07-26,115.70999908447266,116.3499984741211,114.33999633789062,115.48999786376953,115.48999786376953,7995500,PYPL,116.2293,104.81999969482422,-10.669998168945312,0.0
2019-07-31,112.19999694824219,112.30000305175781,109.43000030517578,110.4000015258789,110.4000015258789,10096200,PYPL,108.5634,103.2699966430664,0.0,7.1300048828125
2019-08-01,110.44999694824219,112.44999694824219,109.66500091552734,110.80000305175781,110.80000305175781,9436100,PYPL,107.58137,104.94999694824219,0.0,5.850006103515625
2019-08-05,103.76000213623047,105.38999938964844,102.41000366210938,103.5999984741211,103.5999984741211,11745400,PYPL,103.84868,107.66999816894531,4.069999694824219,0.0
2019-08-09,106.4000015258789,106.5199966430664,104.44999694824219,104.81999969482422,104.81999969482422,7777300,PYPL,104.962425,106.04000091552734,1.220001220703125,0.0
2019-08-14,104.16999816894531,105.12999725341797,102.44000244140625,103.2699966430664,103.2699966430664,9538800,PYPL,105.27908,107.47000122070312,4.200004577636719,0.0
2019-09-03,107.91999816894531,108.86000061035156,106.45999908447266,106.75,106.75,4037700,PYPL,115.27302,107.5,0.75,0.0
2019-09-10,104.7699966430664,104.94999694824219,101.30999755859375,103.05000305175781,103.05000305175781,13428000,PYPL,110.33944,103.69000244140624,0.6399993896484233,0.0
2019-09-11,104.1500015258789,104.4800033569336,103.11000061035156,104.0199966430664,104.0199966430664,7006300,PYPL,107.50776,104.13999938964844,0.12000274658203125,0.0
2019-10-07,102.11000061035156,102.60700225830078,101.5199966430664,101.62000274658203,101.62000274658203,3711300,PYPL,103.763084,101.44000244140626,-0.18000030517576704,0.0
2019-10-09,99.44000244140625,100.69000244140625,99.38500213623047,99.88999938964844,99.88999938964844,4988600,PYPL,103.20958,96.63999938964844,-3.25,0.0
2019-10-10,99.4000015258789,101.0,99.4000015258789,100.54000091552734,100.54000091552734,4281600,PYPL,103.22877,104.91000366210938,4.370002746582031,0.0
2019-10-15,102.01000213623047,103.66000366210938,101.9000015258789,103.58999633789062,103.58999633789062,4579600,PYPL,105.93848,105.0,1.410003662109375,0.0
2019-10-16,103.0,103.2300033569336,101.9000015258789,103.08999633789062,103.08999633789062,4327000,PYPL,106.71594,106.5,3.410003662109375,0.0
2019-10-30,105.29000091552734,106.5999984741211,103.95999908447266,106.5,106.5,4204900,PYPL,106.71857,102.12000274658203,-4.379997253417969,0.0
2019-11-12,102.97000122070312,103.08999633789062,100.91999816894531,102.02999877929688,102.02999877929688,6715200,PYPL,103.59295,106.19999694824219,4.1699981689453125,0.0
2019-11-13,102.0,103.5999984741211,101.62999725341797,102.12000274658203,102.12000274658203,5246600,PYPL,104.59375,107.75,5.629997253417969,0.0
2019-11-22,102.91999816894531,103.2300033569336,100.72000122070312,101.7699966430664,101.7699966430664,6448800,PYPL,107.37537,103.77999877929688,2.0100021362304688,0.0
2019-11-25,102.37999725341797,104.56999969482422,102.05999755859375,104.44999694824219,104.44999694824219,8336100,PYPL,106.578575,103.62000274658202,-0.8299942016601705,0.0
2019-11-26,104.80000305175781,106.77999877929688,104.5,106.19999694824219,106.19999694824219,13126400,PYPL,105.95592,105.51000213623047,0.0,0.6899948120117188
2019-12-04,106.29000091552734,106.29000091552734,104.65499877929688,105.0,105.0,7848700,PYPL,107.98865,107.8300018310547,2.8300018310547017,0.0
2019-12-09,104.5999984741211,105.0999984741211,103.5999984741211,103.77999877929688,103.77999877929688,5641300,PYPL,106.24233,108.61000061035156,4.8300018310546875,0.0
2019-12-12,105.20999908447266,106.22000122070312,104.12999725341797,105.66999816894531,105.66999816894531,6379500,PYPL,106.0554,109.4000015258789,3.7300033569335938,0.0
2019-12-18,108.86000061035156,109.47000122070312,107.76000213623047,107.83000183105469,107.83000183105469,6477900,PYPL,109.954315,108.76000213623047,0.9300003051757812,0.0
2020-01-03,109.48999786376953,110.41999816894531,108.76000213623047,108.76000213623047,108.76000213623047,7098300,PYPL,112.627716,116.04000091552734,7.279998779296875,0.0
2020-01-06,107.56999969482422,110.22000122070312,107.44000244140625,110.16999816894531,110.16999816894531,6764500,PYPL,112.23561,116.1500015258789,5.980003356933594,0.0
2020-01-09,112.98999786376953,113.55999755859375,111.58999633789062,112.56999969482422,112.56999969482422,5944700,PYPL,113.177734,116.9800033569336,4.410003662109375,0.0
2020-01-17,116.44999694824219,116.69999694824219,115.47000122070312,116.04000091552734,116.04000091552734,9730400,PYPL,117.42801,116.51000213623047,0.470001220703125,0.0
2020-01-24,118.44999694824219,119.5999984741211,116.51000213623047,116.9800033569336,116.9800033569336,7124000,PYPL,118.20216,118.87999725341795,1.8999938964843608,0.0
2020-01-29,117.47000122070312,117.52999877929688,115.16000366210938,116.66000366210938,116.66000366210938,9236800,PYPL,117.15158,118.55999755859375,1.899993896484375,0.0
2020-02-04,118.04000091552734,120.33999633789062,117.30000305175781,120.08000183105469,120.08000183105469,7396800,PYPL,116.30122,123.91000366210938,0.0,-3.8300018310546875
2020-02-06,120.08999633789062,120.5999984741211,119.47000122070312,119.88999938964844,119.88999938964844,4020300,PYPL,120.52286,119.48999786376953,-0.40000152587890625,0.0
2020-02-13,118.04000091552734,121.0999984741211,117.80000305175781,120.51000213623047,120.51000213623047,6066300,PYPL,123.8444,107.98999786376953,-12.520004272460938,0.0
2020-02-24,114.29000091552734,116.79000091552734,113.5199966430664,116.44000244140625,116.44000244140625,10139300,PYPL,123.96288,101.62999725341797,-14.810005187988281,0.0
2020-02-26,109.80999755859375,112.62999725341797,108.5999984741211,109.11000061035156,109.11000061035156,10301800,PYPL,114.650505,103.9000015258789,-5.209999084472656,0.0
2020-02-27,106.30000305175781,112.05000305175781,106.30000305175781,107.83999633789062,107.83999633789062,15461900,PYPL,109.698235,96.95999908447266,-10.879997253417969,0.0
2020-03-02,107.45999908447266,113.05000305175781,106.52999877929688,112.86000061035156,112.86000061035156,13367000,PYPL,103.20223,92.72000122070312,0.0,20.139999389648438
2020-03-04,112.04000091552734,115.38999938964844,110.62000274658203,115.30000305175781,115.30000305175781,8245200,PYPL,105.962875,91.45999908447266,0.0,23.840003967285156
2020-03-09,102.72000122070312,106.98999786376953,99.70999908447266,101.62999725341797,101.62999725341797,12458900,PYPL,107.28081,85.26000213623047,-16.3699951171875,0.0
2020-03-11,106.6500015258789,107.75,101.9800033569336,103.9000015258789,103.9000015258789,10756400,PYPL,104.76827,95.70999908447266,-8.19000244140625,0.0
2020-03-17,94.5,101.08000183105469,90.5199966430664,97.87000274658203,97.87000274658203,17969400,PYPL,94.13176,95.73999786376952,0.0,2.130004882812514
2020-04-03,92.79000091552734,92.94999694824219,89.87999725341797,92.38999938964844,92.38999938964844,7699500,PYPL,98.72182,112.16999816894531,19.779998779296875,0.0
2020-04-06,97.80000305175781,102.5,96.26000213623047,101.66999816894531,101.66999816894531,11999000,PYPL,99.8024,107.54000091552734,0.0,-5.870002746582031
2020-04-20,110.9000015258789,114.30000305175781,110.0250015258789,112.16999816894531,112.16999816894531,10730700,PYPL,115.223206,123.66000366210938,11.490005493164062,0.0
2020-04-24,115.47000122070312,120.47000122070312,115.4000015258789,120.18000030517578,120.18000030517578,10677500,PYPL,116.91064,144.9600067138672,0.0,-24.780006408691406
2020-04-30,121.3499984741211,123.44999694824219,120.62000274658203,123.0,123.0,7569800,PYPL,122.86606,144.41000366210935,0.0,-21.410003662109347
2020-05-15,142.89999389648438,145.88999938964844,141.6300048828125,145.50999450683594,145.50999450683594,8361200,PYPL,142.38461,154.52999877929688,0.0,-9.020004272460938
2020-05-21,150.5800018310547,150.74000549316406,148.0399932861328,148.22000122070312,148.22000122070312,5612700,PYPL,150.02635,156.0,7.779998779296875,0.0
2020-06-09,155.7899932861328,158.2100067138672,155.59500122070312,156.86000061035156,156.86000061035156,7265600,PYPL,161.98726,172.7899932861328,15.92999267578125,0.0
2020-06-15,152.6300048828125,157.9199981689453,152.22000122070312,157.5500030517578,157.5500030517578,5115000,PYPL,161.13153,168.35000610351562,10.800003051757812,0.0
2020-06-22,165.5800018310547,170.89999389648438,165.5500030517578,170.25999450683594,170.25999450683594,7793800,PYPL,169.08577,177.27999877929688,0.0,-7.0200042724609375
2020-06-24,170.59500122070312,173.47999572753906,164.2899932861328,168.0,168.0,8931800,PYPL,172.07318,183.22999572753906,15.229995727539062,0.0
2020-07-06,180.2899932861328,181.24000549316406,174.4600067138672,176.17999267578125,176.17999267578125,8348300,PYPL,179.42871,178.82000732421875,2.6400146484375,0.0
2020-07-16,169.89999389648438,171.33999633789062,166.5,169.80999755859375,169.80999755859375,6630600,PYPL,176.4792,192.50999450683594,22.699996948242188,0.0
2020-07-17,171.5,174.55999755859375,169.5399932861328,173.9199981689453,173.9199981689453,7354000,PYPL,175.61513,196.07000732421875,22.150009155273438,0.0
2020-07-20,174.64999389648438,179.63999938964844,172.67999267578125,178.82000732421875,178.82000732421875,6025000,PYPL,176.65662,197.07000732421875,0.0,-18.25
2020-07-21,179.25,179.4600067138672,174.32000732421875,175.5800018310547,175.5800018310547,5698400,PYPL,178.33647,197.3300018310547,21.75,0.0
2020-07-23,178.14999389648438,180.75,171.94000244140625,173.86000061035156,173.86000061035156,6999600,PYPL,181.53194,204.08999633789062,30.229995727539062,0.0
2020-07-27,173.9199981689453,178.4600067138672,172.38999938964844,177.97999572753906,177.97999572753906,6868800,PYPL,181.51639,193.32000732421875,15.340011596679688,0.0
2020-08-07,203.7100067138672,203.9510040283203,196.6999969482422,198.6300048828125,198.6300048828125,6525300,PYPL,206.56367,196.7899932861328,-1.8400115966796875,0.0
2020-08-18,197.72999572753906,198.75,194.0,194.57000732421875,194.57000732421875,5362500,PYPL,200.73737,208.92999267578125,14.3599853515625,0.0
2020-08-21,197.92999267578125,199.10000610351562,196.22000122070312,196.7899932861328,196.7899932861328,6092500,PYPL,203.42499,191.83999633789062,-4.9499969482421875,0.0
2020-09-01,205.58999633789062,209.8800048828125,205.14500427246094,208.92999267578125,208.92999267578125,6234600,PYPL,216.93274,180.91000366210938,-28.019989013671875,0.0
2020-09-14,186.0,188.60000610351562,184.3800048828125,186.9600067138672,186.9600067138672,7053100,PYPL,190.43611,192.02000427246094,5.05999755859375,0.0
2020-09-17,176.6300048828125,178.74000549316406,173.7899932861328,175.7899932861328,175.7899932861328,11840100,PYPL,183.17548,196.94000244140625,21.150009155273438,0.0
2020-09-18,176.6999969482422,178.25,171.6300048828125,176.07000732421875,176.07000732421875,13557200,PYPL,178.98282,191.91000366210938,15.839996337890625,0.0
2020-09-21,174.83999633789062,183.4499969482422,174.0800018310547,183.2100067138672,183.2100067138672,13765600,PYPL,176.41684,196.85000610351562,0.0,-13.639999389648438
2020-10-06,196.1300048828125,197.3699951171875,190.8800048828125,191.66000366210938,191.66000366210938,5921800,PYPL,205.59807,201.9600067138672,10.300003051757812,0.0
2020-10-12,199.8699951171875,204.0800018310547,196.6320037841797,201.50999450683594,201.50999450683594,10603200,PYPL,207.76079,197.22000122070312,-4.2899932861328125,0.0
2020-10-15,199.99000549316406,203.47999572753906,198.1280059814453,203.13999938964844,203.13999938964844,7626700,PYPL,211.15184,195.0399932861328,-8.100006103515625,0.0
2020-10-29,194.0800018310547,197.58999633789062,192.30999755859375,195.0399932861328,195.0399932861328,7627100,PYPL,200.4179,189.10000610351562,-5.9399871826171875,0.0
2020-11-09,195.74000549316406,196.07000732421875,184.44000244140625,184.72000122070312,184.72000122070312,18986400,PYPL,185.4887,200.82000732421875,16.100006103515625,0.0
2020-11-12,193.9499969482422,194.89999389648438,188.42999267578125,189.10000610351562,189.10000610351562,7096100,PYPL,185.51463,211.38999938964844,0.0,-22.289993286132812
2020-11-16,185.19000244140625,192.3800048828125,183.5399932861328,191.94000244140625,191.94000244140625,10127800,PYPL,189.0755,216.5399932861328,0.0,-24.599990844726562
2020-11-25,206.2899932861328,216.07000732421875,206.22999572753906,214.4600067138672,214.4600067138672,13817500,PYPL,208.04008,215.33999633789062,0.0,-0.8799896240234375
2020-11-30,212.50999450683594,215.8300018310547,207.08999633789062,214.1199951171875,214.1199951171875,12976100,PYPL,216.32516,220.7899932861328,6.6699981689453125,0.0
2020-12-14,215.9499969482422,223.16000366210938,215.0,220.7899932861328,220.7899932861328,9759400,PYPL,225.22827,231.02999877929688,10.240005493164062,0.0
2021-01-06,228.94000244140625,232.49000549316406,225.70199584960938,226.8300018310547,226.8300018310547,9211700,PYPL,237.70332,248.63999938964844,21.80999755859375,0.0
2021-01-08,237.42999267578125,242.91000366210938,236.06900024414062,242.4600067138672,242.4600067138672,6767700,PYPL,239.06015,247.75,0.0,-5.2899932861328125
2021-01-11,238.0399932861328,240.83999633789062,234.08999633789062,237.5,237.5,5073100,PYPL,240.92766,241.0,3.5,0.0
2021-01-22,246.64999389648438,254.38999938964844,246.1999969482422,252.0,252.0,7800500,PYPL,252.4361,269.44000244140625,17.44000244140625,0.0
2021-02-02,243.61000061035156,250.19000244140625,240.52999877929688,249.10000610351562,249.10000610351562,7082800,PYPL,242.89265,297.20001220703125,0.0,-48.100006103515625
2021-02-03,253.9600067138672,254.31500244140625,247.38999938964844,251.89999389648438,251.89999389648438,13545700,PYPL,244.45863,290.80999755859375,0.0,-38.910003662109375
2021-02-05,268.6099853515625,270.0,264.7099914550781,269.44000244140625,269.44000244140625,7978600,PYPL,252.36029,273.8500061035156,0.0,-4.410003662109375
2021-02-08,276.8800048828125,282.6990051269531,274.6239929199219,282.1700134277344,282.1700134277344,10065500,PYPL,258.5769,265.0,0.0,17.170013427734375
2021-02-24,266.1050109863281,268.6659851074219,259.1000061035156,266.07000732421875,266.07000732421875,10840000,PYPL,263.98734,242.07000732421875,0.0,24.0
2021-02-26,257.45001220703125,261.8599853515625,253.11399841308594,259.8500061035156,259.8500061035156,11915200,PYPL,255.10126,250.35000610351562,0.0,9.5
2021-03-09,240.97999572753906,244.44000244140625,236.0399932861328,241.75999450683594,241.75999450683594,12071200,PYPL,241.64804,243.77000427246094,0.0,-2.010009765625
2021-03-15,251.41799926757812,252.0,246.7899932861328,249.97999572753906,249.97999572753906,7052100,PYPL,254.40541,235.6699981689453,-14.30999755859375,0.0
2021-03-17,245.83999633789062,254.46099853515625,242.89999389648438,251.47000122070312,251.47000122070312,6340100,PYPL,261.03677,242.83999633789062,-8.6300048828125,0.0
2021-03-19,239.6300048828125,243.14999389648438,237.1300048828125,241.27999877929688,241.27999877929688,10555100,PYPL,260.03513,251.02000427246094,9.740005493164062,0.0
2021-03-22,242.02999877929688,246.9499969482422,240.85000610351562,244.38499450683594,244.38499450683594,5790200,PYPL,260.27835,253.19000244140625,8.805007934570312,0.0
2021-04-08,260.1600036621094,265.0,258.1700134277344,264.5,264.5,9059100,PYPL,254.57106,262.2699890136719,0.0,2.230010986328125
2021-04-16,273.1600036621094,274.1499938964844,268.5899963378906,269.8699951171875,269.8699951171875,6061600,PYPL,265.01462,262.2900085449219,0.0,7.579986572265625
2021-04-26,266.6600036621094,271.75,265.9200134277344,271.7200012207031,271.7200012207031,5327800,PYPL,262.57715,243.6300048828125,0.0,28.089996337890625
2021-05-11,235.0,250.55499267578125,233.61000061035156,248.60000610351562,248.60000610351562,9258200,PYPL,249.0576,258.6499938964844,10.04998779296875,0.0
2021-05-12,240.58900451660156,246.5,238.82000732421875,239.91000366210938,239.91000366210938,8649800,PYPL,246.86642,261.3699951171875,21.459991455078125,0.0
2021-05-25,258.5,260.3699951171875,257.2799987792969,258.6499938964844,258.6499938964844,6048100,PYPL,261.23972,263.6000061035156,4.95001220703125,0.0
2021-06-04,259.5140075683594,263.4599914550781,259.1499938964844,263.0400085449219,263.0400085449219,4086100,PYPL,268.92175,283.3800048828125,20.339996337890625,0.0
2021-06-21,283.27899169921875,284.30499267578125,276.7250061035156,283.1000061035156,283.1000061035156,7287800,PYPL,272.1974,292.6400146484375,0.0,-9.540008544921875
2021-06-22,281.70001220703125,287.4599914550781,280.2200012207031,286.75,286.75,6049400,PYPL,273.74762,297.1300048828125,0.0,-10.3800048828125
2021-07-08,292.1000061035156,295.864990234375,289.4599914550781,295.04998779296875,295.04998779296875,5912000,PYPL,288.84555,303.69000244140625,0.0,-8.6400146484375
2021-08-03,272.05999755859375,274.5400085449219,269.57000732421875,273.5,273.5,8323000,PYPL,274.73135,271.1000061035156,-2.399993896484375,0.0
2021-08-12,274.25,276.80499267578125,273.05999755859375,274.5899963378906,274.5899963378906,4509100,PYPL,277.12955,273.6199951171875,-0.970001220703125,0.0
2021-08-31,290.92999267578125,292.6499938964844,284.3399963378906,288.6600036621094,288.6600036621094,8911800,PYPL,282.88364,282.42999267578125,0.0,6.230010986328125
2021-09-16,281.0400085449219,283.69000244140625,280.3900146484375,282.9700012207031,282.9700012207031,3606700,PYPL,277.769,260.2099914550781,0.0,22.760009765625
2021-09-21,271.75,272.29901123046875,267.79998779296875,269.489990234375,269.489990234375,4326100,PYPL,272.32742,260.1499938964844,-9.339996337890625,0.0
2021-09-27,274.7799987792969,276.7799987792969,272.1860046386719,273.3900146484375,273.3900146484375,4614900,PYPL,275.25516,255.0500030517578,-18.340011596679688,0.0
2021-11-03,228.3300018310547,230.89999389648438,225.30999755859375,230.3800048828125,230.3800048828125,14178000,PYPL,212.74275,206.27000427246094,0.0,24.110000610351562
2021-11-11,207.9199981689453,208.30999755859375,201.55999755859375,202.02999877929688,202.02999877929688,17712100,PYPL,192.9894,187.7899932861328,0.0,14.240005493164062
2021-11-16,214.88999938964844,215.97000122070312,211.77000427246094,215.6699981689453,215.6699981689453,16697500,PYPL,196.21735,179.32000732421875,0.0,36.34999084472656
2021-11-17,211.14500427246094,213.97000122070312,203.35000610351562,206.27000427246094,206.27000427246094,23095600,PYPL,197.50795,187.14999389648438,0.0,19.120010375976562
2021-11-19,202.19000244140625,202.5,193.07000732421875,193.61000061035156,193.61000061035156,24607500,PYPL,196.10027,184.86000061035156,-8.75,0.0
2021-12-02,180.10499572753906,188.8000030517578,179.72999572753906,187.14999389648438,187.14999389648438,20422700,PYPL,184.13962,188.75,0.0,-1.600006103515625
2021-12-03,187.72999572753906,187.8000030517578,179.2899932861328,183.92999267578125,183.92999267578125,20737500,PYPL,183.03596,186.1999969482422,0.0,-2.2700042724609375
2021-12-10,192.94000244140625,194.14999389648438,186.8000030517578,188.50999450683594,188.50999450683594,11908100,PYPL,191.17644,192.00999450683594,3.5,0.0
2022-01-03,191.41000366210938,196.0,189.9499969482422,194.94000244140625,194.94000244140625,12788200,PYPL,189.0131,174.4600067138672,0.0,20.479995727539062
2022-01-05,189.86500549316406,194.25,187.14999389648438,187.16000366210938,187.16000366210938,13227600,PYPL,185.39455,173.27999877929688,0.0,13.8800048828125
2022-01-06,185.52000427246094,195.0,185.07000732421875,192.27000427246094,192.27000427246094,14206300,PYPL,183.03319,163.5399932861328,0.0,28.730010986328125
2022-01-12,189.6999969482422,191.4499969482422,185.27999877929688,187.1999969482422,187.1999969482422,13588800,PYPL,174.64668,158.11000061035156,0.0,29.089996337890625
2022-01-14,179.14999389648438,182.0,175.39999389648438,178.4199981689453,178.4199981689453,14374400,PYPL,171.19304,171.94000244140625,0.0,6.4799957275390625
2022-01-27,159.4320068359375,162.5500030517578,156.5399932861328,158.11000061035156,158.11000061035156,12657000,PYPL,144.81323,119.0199966430664,0.0,39.090003967285156
2022-02-04,124.38999938964844,126.69999694824219,121.4000015258789,126.08000183105469,126.08000183105469,33103500,PYPL,102.60001,103.65000152587892,0.0,22.430000305175767
2022-02-07,126.58000183105469,129.4199981689453,120.5,121.41000366210938,121.41000366210938,30384500,PYPL,98.67312,103.16999816894531,0.0,18.240005493164062
2022-02-10,121.54000091552734,125.27999877929688,118.4800033569336,119.0199966430664,119.0199966430664,30012600,PYPL,100.34147,110.94000244140625,0.0,8.079994201660156
2022-02-15,115.41500091552734,116.4000015258789,114.01000213623047,115.45999908447266,115.45999908447266,19007600,PYPL,105.47433,106.61000061035156,0.0,8.849998474121094
2022-02-16,114.69999694824219,114.79000091552734,110.37999725341797,110.54000091552734,110.54000091552734,28938700,PYPL,105.36376,101.33999633789062,0.0,9.200004577636719
2022-02-18,106.0,106.74099731445312,103.02999877929688,103.6500015258789,103.6500015258789,28157400,PYPL,101.630974,93.61000061035156,0.0,10.040000915527344
2022-02-28,110.30999755859375,113.53500366210938,108.93000030517578,111.93000030517578,111.93000030517578,25719300,PYPL,106.44107,96.87000274658203,0.0,15.05999755859375
2022-04-05,122.83000183105469,122.91799926757812,117.2030029296875,117.6500015258789,117.6500015258789,12778700,PYPL,106.84516,94.9000015258789,0.0,22.75
2022-04-12,111.63999938964844,112.73999786376953,107.75,108.25,108.25,12493600,PYPL,101.8857,82.61000061035156,0.0,25.639999389648438
2022-04-14,105.08000183105469,105.69999694824219,102.05999755859375,102.30999755859375,102.30999755859375,16125800,PYPL,96.53961,87.93000030517578,0.0,14.379997253417969
2022-04-19,100.0,104.86000061035156,99.91000366210938,103.66000366210938,103.66000366210938,12768100,PYPL,93.43243,90.70999908447266,0.0,12.950004577636719
2022-04-21,96.13500213623047,97.61000061035156,88.80999755859375,89.4000015258789,89.4000015258789,27204100,PYPL,86.03896,85.43000030517578,0.0,3.970001220703125
2022-04-22,89.29499816894531,90.25,85.9800033569336,86.02999877929688,86.02999877929688,21053000,PYPL,81.93374,81.68000030517578,0.0,4.349998474121094
2022-04-27,83.56999969482422,86.6050033569336,82.12000274658203,82.61000061035156,82.61000061035156,24669800,PYPL,76.61575,75.16999816894531,0.0,7.44000244140625
2022-05-10,81.70999908447266,82.2699966430664,76.12999725341797,78.75,78.75,21126300,PYPL,78.779366,78.6500015258789,-0.09999847412109375,0.0
2022-05-18,78.5999984741211,79.93800354003906,76.7699966430664,77.18000030517578,77.18000030517578,15955300,PYPL,80.36678,88.31999969482422,11.139999389648438,0.0
2022-05-20,83.70999908447266,83.7699966430664,77.55999755859375,80.54000091552734,80.54000091552734,16887400,PYPL,82.22352,86.80999755859375,6.269996643066406,0.0
2022-06-16,73.33000183105469,74.06500244140625,70.70999908447266,71.2300033569336,71.2300033569336,14404300,PYPL,69.24482,71.4000015258789,0.0,-0.1699981689453125
2022-06-22,71.87000274658203,74.57499694824219,71.37899780273438,72.97000122070312,72.97000122070312,13575700,PYPL,69.815895,75.04000091552734,0.0,-2.0699996948242188
2022-06-27,77.98999786376953,78.44999694824219,75.31999969482422,75.94000244140625,75.94000244140625,11657200,PYPL,73.05188,71.43000030517578,0.0,4.510002136230469
2022-06-30,70.81999969482422,70.88999938964844,67.58000183105469,69.83999633789062,69.83999633789062,14264700,PYPL,72.30934,73.91000366210938,4.07000732421875,0.0
